Post,Labels Set,Dataset,Processed_Post
மதன் அந்த ஈ 10:21 உங்கள ரொம்ப  தொந்தரவுபண்ணுது !! 😂😂😂,0,tamil_dataset,மதன் அந்த ஈ 10:21 உங்கள ரொம்ப தொந்தரவுபண்ணுது !! 
தமிழ்நாடு அழிந்த நேரம் அதுதான்,0,tamil_dataset,தமிழ்நாடு அழிந்த நேரம் அதுதான்
வவுனியா செட்காரன் கள்ளன்,1,tamil_dataset,வவுனியா செட்காரன் கள்ளன்
ப்ரோ அவங்களுக்கு.திருநங்கை  தான் இவங்க.கட்டப்பஞ்சாயத்து பண்றாங்க.அவங்க.4பேரம்.அப்பாவி.திருநங்கை .இவங்க.அவங்கள.வசூல் பண்ண.விடமாட்டாங்க.இந்தப் பச்சைக் கலர்.ஜாக்கெட்.திவ்யா.திருநங்கை.இவங்களுக்கு.ரவுடி.பேசி.அவங்க நாலு பேரு.துரத்தி.விடுறாங்க.உங்களுக்கு தெரியலையா.ப்ரோ.,0,tamil_dataset,ப்ரோ அவங்களுக்கு.திருநங்கை தான் இவங்க.கட்டப்பஞ்சாயத்து பண்றாங்க.அவங்க.4பேரம்.அப்பாவி.திருநங்கை .இவங்க.அவங்கள.வசூல் பண்ண.விடமாட்டாங்க.இந்தப் பச்சைக் கலர்.ஜாக்கெட்.திவ்யா.திருநங்கை.இவங்களுக்கு.ரவுடி.பேசி.அவங்க நாலு பேரு.துரத்தி.விடுறாங்க.உங்களுக்கு தெரியலையா.ப்ரோ.
அனைத்து மக்களும் சமம் என நினைத்தவர்,0,tamil_dataset,அனைத்து மக்களும் சமம் என நினைத்தவர்
Thirumalai Nambirajan Perumal சுண்ணி நீ சிந்சிக்கிட்டே இரு,0,tamil_dataset,Thirumalai Nambirajan Perumal சுண்ணி நீ சிந்சிக்கிட்டே இரு
"Ungla marakala kalyani 
Love your boldness❤️💚",0,tamil_dataset,Ungla marakala kalyani Love your boldness
Karunanidi mudalvar aanna kathai Alla thirudan aana Kathi ennru sollaum😀😁😀😀😁😀😀😁😁,0,tamil_dataset,Karunanidi mudalvar aanna kathai Alla thirudan aana Kathi ennru sollaum
@Ezhilarasu Mathusoodana Perumal nenga Tamil Telugu solluga tamiln yarunu tamilnuku tharyum,0,tamil_dataset,Mathusoodana Perumal nenga Tamil Telugu solluga tamiln yarunu tamilnuku tharyum
எது ஜாஹிலியாக் காலம்?\n.\n.\nஅரேபியாவில் முஹம்மது நபி இஸ்லாத்தைப் போதிப்பதற்கு முற்பட்ட காலத்தை ஜாஹிலியா (அறியாமை / மடமை)க் காலம் என்கின்றது இஸ்லாம். முஹம்மது நபி இஸ்லாத்தைப் போதிப்பதற்கு முற்பட்ட காலத்தில் வாழ்ந்த அரபிகள் மடமையிலும்<cm> இருளிலும்<cm> அறியாமையிலும் வாழ்ந்தார்கள் என்றும் சொல்கின்றது இஸ்லாம். முஹம்மது நபிதான் அந்த மக்களுக்கு அறிவையும்<cm> நல்லொழுக்கங்களையும் கற்றுக் கொடுத்தார் என்று முஹம்மது நபியைப் போற்றிப் புகழ்கின்றார்கள் இஸ்லாமிய அறிஞர்கள். \n.\n.\n.\nஅன்றைய ஜாஹிலியத் (அறியாமை / மடமை) அரேபியாவில் வாழ்ந்த பெரிய மனிதர்களில் ஒருவராவது 50 வயது தாண்டிய பின் 6 வயதுக் குழந்தையைத் திருமணம் செய்ததற்கோ<cm> 55 வயது தாண்டிய பின் 9 வயதுக் குழந்தையுடன் வன்புணர்வு செய்ததற்கோ ஒரு ஆதரமாவது உண்டா? \n.\n.\n.\nஅன்றைய ஜாஹிலியத் (அறியாமை / மடமை) அரேபியாவில் வாழ்ந்த எந்த ஒரு கோத்திரத் தலைவராவது கூட்டத்துடன் சென்று கொள்ளையடித்து<cm> அதில் தனக்கு 20% பங்கு கேட்டதற்கு ஒரு ஆதாரமாவது இருக்கின்றதா? \n.\n.\n.\nஇஸ்லாம் சொல்லக் கூடிய ஜாஹிலியாக் காலத்தில் கதீஜா எனும் பெண் வியாபாரி பெரும் செல்வச் சீமாட்டியாக வாழ்ந்து இருக்கின்றார்<cm> அவர் தனது மூன்றாவது கணவராக அநாதையாக வாழ்ந்த முஹம்மது எனும் இளைஞனைத் தெரிவு செய்து ஒரு அநாதைக்கு வாழ்வு கொடுத்து இருக்கின்றார். தான் உயிரோடு இருந்த காலம் மட்டும் (சுமார் 25 வருடங்கள்) தனது மூன்றாவது கணவன் முஹம்மது இன்னொரு பெண்ணைத் திரும்பிக் கூட பார்க்க முடியாத அளவு ஆளுமை உள்ளவராக இருந்திருக்கின்றார். முஹம்மது நபி இஸ்லாத்தைப் போதிக்க ஆரம்பித்த பின்னர்<cm> அவர் உருவாக்கிய அவரது இஸ்லாமிய சமூகத்தில்<cm> ஜாஹிலியாக் காலத்து கதீஜாவுக்கு ஒப்பான ஒரு செல்வச் சீமாட்டியான வியாபரப் பெண்ணை<cm> ஆளுமையைக் காட்ட முடியுமா?\n.\n.\n.\nஜாஹிலியாக் காலத்து அரபிகள் பெண் குழந்தை பிறந்தால் உயிரோடு புதைத்து விடுவார்கள்<cm> முஹம்மது நபியின் இஸ்லாம் தான் அதனைத் தடை செய்து பெண் குழந்தைகளைக் காப்பாற்றியது என்று இஸ்லாமிய அறிஞர்கள் வரலாறு சொல்வார்கள். அன்றைய அரபிகள் பெண் குழந்தைகள் பிறந்தாலே உயிரோடு புதைத்து விடுவார்கள் என்று இஸ்லாம் சொல்வது உண்மையாக இருந்தால்<cm> முஹம்மது நபிக்கு 11 மனைவிகள்<cm> அவரது சமூகத்து ஏனைய ஆண்களுக்கு 4 வரையான மனைவிகள்<cm> மேலும் வரையறை இல்லாத எண்ணிக்கையில் பாலியல் அடிமைகள் என்று வைத்துக் கொள்ள அவ்வளவு பெரும் எண்ணிக்கையான பெண்கள் எங்கிருந்து பெண்கள் வந்தார்கள்? \n.\n.\n.\nஇஸ்லாத்தில் இணைந்து இஸ்லாத்திற்காகவும்<cm> கொள்ளையடிப்பதற்காகவும்  போராடி கொல்லப்படுவதை முஹம்மது நபி ஊக்குவித்தார்<cm> மரணத்தின் பின் செக்ஸ் செய்வதற்காக மார்பு பருத்த கன்னிப் பெண்களை சப்ளை செய்வதாகக் கூறி ஆள் சேர்த்தார். இஸ்லாத்திற்கு முந்தைய ஜாஹிலியாக் காலத்தில் வாழ்ந்த எந்த ஒரு அரேபிய கோத்திரத் தலைவராவது எதையாவது சாதித்துக் கொள்ள 72 கன்னிப் பெண்களை சப்ளை செய்வதாக வாக்களித்ததற்கு ஆதாரம் உள்ளதா?\n.\n.\n.\nமேலே கேட்கப்பட்டுள்ள 5 கேள்விகளுக்கும் ஆதாரபூர்வமாகப் பதில் கிடைக்குமா?\n.\n.\nஉண்மையான ஜாஹிலியத்<cm> அறியாமை<cm> மடமை<cm> ஏமாற்று எது<cm> அதனை உருவாக்கியது யார் என்பதை சிந்தியுங்கள்.,1,tamil_dataset,எது ஜாஹிலியாக் காலம்?\n.\n.\nஅரேபியாவில் முஹம்மது நபி இஸ்லாத்தைப் போதிப்பதற்கு முற்பட்ட காலத்தை ஜாஹிலியா (அறியாமை / மடமை)க் காலம் என்கின்றது இஸ்லாம். முஹம்மது நபி இஸ்லாத்தைப் போதிப்பதற்கு முற்பட்ட காலத்தில் வாழ்ந்த அரபிகள் மடமையிலும் இருளிலும் அறியாமையிலும் வாழ்ந்தார்கள் என்றும் சொல்கின்றது இஸ்லாம். முஹம்மது நபிதான் அந்த மக்களுக்கு அறிவையும் நல்லொழுக்கங்களையும் கற்றுக் கொடுத்தார் என்று முஹம்மது நபியைப் போற்றிப் புகழ்கின்றார்கள் இஸ்லாமிய அறிஞர்கள். \n.\n.\n.\nஅன்றைய ஜாஹிலியத் (அறியாமை / மடமை) அரேபியாவில் வாழ்ந்த பெரிய மனிதர்களில் ஒருவராவது 50 வயது தாண்டிய பின் 6 வயதுக் குழந்தையைத் திருமணம் செய்ததற்கோ 55 வயது தாண்டிய பின் 9 வயதுக் குழந்தையுடன் வன்புணர்வு செய்ததற்கோ ஒரு ஆதரமாவது உண்டா? \n.\n.\n.\nஅன்றைய ஜாஹிலியத் (அறியாமை / மடமை) அரேபியாவில் வாழ்ந்த எந்த ஒரு கோத்திரத் தலைவராவது கூட்டத்துடன் சென்று கொள்ளையடித்து அதில் தனக்கு 20% பங்கு கேட்டதற்கு ஒரு ஆதாரமாவது இருக்கின்றதா? \n.\n.\n.\nஇஸ்லாம் சொல்லக் கூடிய ஜாஹிலியாக் காலத்தில் கதீஜா எனும் பெண் வியாபாரி பெரும் செல்வச் சீமாட்டியாக வாழ்ந்து இருக்கின்றார் அவர் தனது மூன்றாவது கணவராக அநாதையாக வாழ்ந்த முஹம்மது எனும் இளைஞனைத் தெரிவு செய்து ஒரு அநாதைக்கு வாழ்வு கொடுத்து இருக்கின்றார். தான் உயிரோடு இருந்த காலம் மட்டும் (சுமார் 25 வருடங்கள்) தனது மூன்றாவது கணவன் முஹம்மது இன்னொரு பெண்ணைத் திரும்பிக் கூட பார்க்க முடியாத அளவு ஆளுமை உள்ளவராக இருந்திருக்கின்றார். முஹம்மது நபி இஸ்லாத்தைப் போதிக்க ஆரம்பித்த பின்னர் அவர் உருவாக்கிய அவரது இஸ்லாமிய சமூகத்தில் ஜாஹிலியாக் காலத்து கதீஜாவுக்கு ஒப்பான ஒரு செல்வச் சீமாட்டியான வியாபரப் பெண்ணை ஆளுமையைக் காட்ட முடியுமா?\n.\n.\n.\nஜாஹிலியாக் காலத்து அரபிகள் பெண் குழந்தை பிறந்தால் உயிரோடு புதைத்து விடுவார்கள் முஹம்மது நபியின் இஸ்லாம் தான் அதனைத் தடை செய்து பெண் குழந்தைகளைக் காப்பாற்றியது என்று இஸ்லாமிய அறிஞர்கள் வரலாறு சொல்வார்கள். அன்றைய அரபிகள் பெண் குழந்தைகள் பிறந்தாலே உயிரோடு புதைத்து விடுவார்கள் என்று இஸ்லாம் சொல்வது உண்மையாக இருந்தால் முஹம்மது நபிக்கு 11 மனைவிகள் அவரது சமூகத்து ஏனைய ஆண்களுக்கு 4 வரையான மனைவிகள் மேலும் வரையறை இல்லாத எண்ணிக்கையில் பாலியல் அடிமைகள் என்று வைத்துக் கொள்ள அவ்வளவு பெரும் எண்ணிக்கையான பெண்கள் எங்கிருந்து பெண்கள் வந்தார்கள்? \n.\n.\n.\nஇஸ்லாத்தில் இணைந்து இஸ்லாத்திற்காகவும் கொள்ளையடிப்பதற்காகவும் போராடி கொல்லப்படுவதை முஹம்மது நபி ஊக்குவித்தார் மரணத்தின் பின் செக்ஸ் செய்வதற்காக மார்பு பருத்த கன்னிப் பெண்களை சப்ளை செய்வதாகக் கூறி ஆள் சேர்த்தார். இஸ்லாத்திற்கு முந்தைய ஜாஹிலியாக் காலத்தில் வாழ்ந்த எந்த ஒரு அரேபிய கோத்திரத் தலைவராவது எதையாவது சாதித்துக் கொள்ள 72 கன்னிப் பெண்களை சப்ளை செய்வதாக வாக்களித்ததற்கு ஆதாரம் உள்ளதா?\n.\n.\n.\nமேலே கேட்கப்பட்டுள்ள 5 கேள்விகளுக்கும் ஆதாரபூர்வமாகப் பதில் கிடைக்குமா?\n.\n.\nஉண்மையான ஜாஹிலியத் அறியாமை மடமை ஏமாற்று எது அதனை உருவாக்கியது யார் என்பதை சிந்தியுங்கள்.
